annotation_id,conversation_id,tweet_id,clean_text,raw_text,timestamp,message_index,sampling_bucket,writing_style_bucket,intent_label,annotation_status,annotator_notes
dev_00357,2869619,2869620,amazon prime配送めっちゃ速え 想像以上,"amazon prime配送めっちゃ速え
想像以上",2017-11-28T01:39:19Z,0,prime_membership,short,prime_membership,reviewed,non-English or multilingual text
dev_00358,2931299,2931300,Amazon prime で鉄腕バーディーも見れるのねありがたい,Amazon prime で鉄腕バーディーも見れるのねありがたい,2017-11-29T07:55:33Z,0,prime_membership,short,prime_membership,reviewed,non-English or multilingual text
dev_00359,2969459,2969460,@AmazonHelp No subscriptions,@AmazonHelp No subscriptions,2017-11-30T00:17:12Z,2,prime_membership,short,prime_membership,reviewed,
dev_00360,158867,158864,"@AmazonHelp Hay un número telefónico para comunicarme? ya hice el envío de la devolución, aparece en el rastreo dhl pero no en el rastreo de la devolución de la pagina, estoy tratando de comprar nuevamente el mismo producto, pero no me deja, me dice que hay un error @116875 @AmazonHelp","@AmazonHelp Hay un número telefónico para comunicarme? ya hice el envío de la devolución, aparece en el rastreo dhl pero no en el rastreo de la devolución de la pagina, estoy tratando de comprar nuevamente el mismo producto, pero no me deja, me dice que hay un error @116875 @AmazonHelp",2017-11-24T18:49:33Z,2,product_or_listing,long,product_or_listing,reviewed,
dev_00361,524290,524291,I think @115850 should not promote products with confusing offers like this.. Buy a phone for rupees 2899/- spend 6000/ on service provider- get 1500 discount and claim phone cost is 1399.. @115821 @115851 https://t.co/R3bv8bMVZR,I think @115850 should not promote products with confusing offers like this.. Buy a phone for rupees 2899/- spend 6000/ on service provider- get 1500 discount and claim phone cost is 1399..  @115821 @115851 https://t.co/R3bv8bMVZR,2017-12-02T04:49:20Z,0,product_or_listing,long,product_or_listing,reviewed,
dev_00362,564980,564980,"@AmazonHelp Pero mi pregunta es, yo compré un producto en stock, supuestamente esta en vuestros almacenes, por qué tengo que esperar 2 semanas sólo para que lo enviéis y encima tendré que esperar otras 2 semanas a que llegue","@AmazonHelp Pero mi pregunta es, yo compré un producto en stock, supuestamente esta en vuestros almacenes, por qué tengo que esperar 2 semanas sólo para que lo enviéis y encima tendré que esperar otras 2 semanas a que llegue",2017-12-03T12:02:59Z,10,product_or_listing,long,product_or_listing,reviewed,non-English or multilingual text
dev_00363,827085,827078,"@AmazonHelp Today is also gone, and no communication whatsoever!! Will I ever be getting the phone?! @115850 ?? @132994 @132995 dunno if I'll ever be able to use the product!","@AmazonHelp Today is also gone, and no communication whatsoever!! Will I ever be getting the phone?! @115850 ?? @132994 @132995 dunno if I'll ever be able to use the product!",2017-10-13T15:11:56Z,4,product_or_listing,long,product_or_listing,reviewed,
dev_00364,888303,888300,@AmazonHelp The item was sold by @115830 I was told that is not in stock but I don't mind waiting. Called the insurance and they say that because the item is broken down on first use they aren't responsible for it... you're almost losing a customer that spends around 20K a year...,@AmazonHelp The item was sold by @115830 I was told that is not in stock but I don't mind waiting. Called the insurance and they say that because the item is broken down on first use they aren't responsible for it... you're almost losing a customer that spends around 20K a year...,2017-11-25T16:22:55Z,8,product_or_listing,long,product_or_listing,reviewed,
dev_00365,1044286,1044287,"@AmazonHelp Pero esto que es cachondeo? Producto premium 20 euros por encima del PvR y me cobran 3 euros por la devolucion. Donde puedo poner una reclamación para denunciar el abuso, a ver si así me pueden atender como es debido.","@AmazonHelp Pero esto que es cachondeo? Producto premium 20 euros por encima del PvR y me cobran 3 euros por la devolucion. Donde puedo poner una reclamación para denunciar el abuso, a ver si así me pueden atender como es debido.",2017-10-14T19:22:35Z,2,product_or_listing,long,product_or_listing,reviewed,
dev_00366,1200589,1189755,@132994 @139570 @132995 @115850 (2) inside a wrinkled box. Software issues and hardware glitch as I'm sure company won't maldesign the product. Camera edges r disgusting https://t.co/LCwIp24gZp,@132994 @139570 @132995 @115850 (2) inside a wrinkled box. Software issues and hardware glitch as I'm sure company won't maldesign the product. Camera edges r disgusting https://t.co/LCwIp24gZp,2017-10-25T05:19:47Z,1,product_or_listing,long,product_or_listing,reviewed,high-risk language; escalation decision is separate
dev_00367,1710145,1710119,@AmazonHelp Please alert your team internally the seller who has send marble in place of mobile is looting many people. Read his reviews https://t.co/SNFuKaBr9v https://t.co/4v04zwLopU,"@AmazonHelp Please alert your team internally the seller who has send marble in place of mobile is looting many people. Read his reviews 
https://t.co/SNFuKaBr9v https://t.co/4v04zwLopU",2017-11-08T16:10:52Z,9,product_or_listing,long,seller_or_customer_service,reviewed,
dev_00368,2379831,2379830,Never expected this from @115850 . Awful service. Something that I paid for and never received. Best part is even they dont know where the product is. @115821 @AmazonHelp @115821 #needhelp #CustomerService #Amazon https://t.co/t353TFbckT,Never expected this from @115850 . Awful service. Something that I paid for and never received. Best part is even they dont know where the product is. @115821 @AmazonHelp @115821 #needhelp #CustomerService #Amazon https://t.co/t353TFbckT,2017-11-14T04:21:21Z,0,product_or_listing,long,product_or_listing,reviewed,
dev_00369,2424614,2424612,@AmazonHelp I released my skill for beta testing for few people. My skill works fine in developer portal testing module but in the echo device its not working. In aws cloud watch there is no log while testing with echo device. Please help me.,@AmazonHelp I released my skill for beta testing for few people. My skill works fine in developer portal testing module but in the echo device its not working. In aws cloud watch there is no log while testing with echo device. Please help me.,2017-11-14T18:59:02Z,3,product_or_listing,long,product_or_listing,reviewed,
dev_00370,2624148,2624149,"Really @115821? I love you for your speed, quality and wide array of vegan products (no, it’s not a vegan timer 😝) but you gotta check yourself on your packaging!! 🙏👇🏻 https://t.co/pDvglLUrJw","Really @115821? I love you for your speed, quality and wide array of vegan products (no, it’s not a vegan timer 😝) but you gotta check yourself on your packaging!! 🙏👇🏻 https://t.co/pDvglLUrJw",2017-11-20T01:06:06Z,0,product_or_listing,long,product_or_listing,reviewed,
dev_00371,2677887,2677886,@115830 trying to leave a review for a seller who sent me these instead of a pair of tights but told I can’t as it contains adult content? https://t.co/Cj4LM8UmJU,@115830 trying to leave a review for a seller who sent me these instead of a pair of tights but told I can’t as it contains adult content? https://t.co/Cj4LM8UmJU,2017-10-31T14:08:05Z,0,product_or_listing,long,seller_or_customer_service,reviewed,
dev_00372,2679707,21433,@115850 @115850 Photo 1: Product i purchased RS 3995. Photo 2: Product i received MRP TORN HALF. MRP :2795. Why you are cheating me AmazonIndia https://t.co/v9sei31mrk,"@115850 @115850 

Photo 1: Product i purchased RS 3995.
Photo 2: Product i received MRP TORN HALF.
MRP :2795.

Why you are cheating me AmazonIndia https://t.co/v9sei31mrk",2017-11-02T09:56:13Z,74,product_or_listing,long,payment_billing,reviewed,multi-intent; primary outcome selected
dev_00373,2682664,2682658,"@AmazonHelp I'm expecting a reply within one hour because you are making fool of mine from last one week... Your executive kaushal, vishal Your manager Mr. Vikas told me yesterday that will get my product by today morning Your other Mnager Jaya informed that they can't do anythng before 20","@AmazonHelp I'm expecting a reply within one hour because you are making fool of mine from last one week...
Your executive kaushal, vishal

Your manager Mr. Vikas told me yesterday that will get my product by today morning

Your other Mnager Jaya informed that they can't do anythng before 20",2017-11-18T13:18:27Z,6,product_or_listing,long,product_or_listing,reviewed,
dev_00374,2693905,2693903,"@AmazonHelp The only reason I wanted to buy the product is because of the HiFi Dac, which the blue one has and not the black one. You should have separated the product.","@AmazonHelp The only reason I wanted to buy the product is because of the HiFi Dac, which the blue one has and not the black one. You should have separated the product.",2017-11-19T17:55:50Z,5,product_or_listing,long,product_or_listing,reviewed,
dev_00375,2803293,2803294,"@8434 Hey guys, having issues with my second pair of soundsports - essentially the point where the wire meets the aux shorted and only one headphone works (no excess water etc). Purchased from Bose Amazon in March 17. Any help? Love the product, want to stay a user.","@8434 Hey guys, having issues with my second pair of soundsports - essentially the point where the wire meets the aux shorted and only one headphone works (no excess water etc). Purchased from Bose Amazon in March 17. Any help? Love the product, want to stay a user.",2017-11-22T01:41:33Z,0,product_or_listing,long,product_or_listing,reviewed,high-risk language; escalation decision is separate
dev_00376,2856686,2856685,@115830 thanks for almost ruining a 5 year olds Christmas by trying to deliver an unwrapped box with the product on full display! Lucky a Neighbour took it in or the Santa illusion would’ve been ruined! Nice one amazon. 👍,@115830 thanks for almost ruining a 5 year olds Christmas by trying to deliver an unwrapped box with the product on full display! Lucky a Neighbour took it in or the Santa illusion would’ve been ruined! Nice one amazon. 👍,2017-11-27T21:20:36Z,0,product_or_listing,long,product_or_listing,reviewed,
dev_00377,2877739,2877736,@AmazonHelp even i cant connect to the amazon customer service.... plz do something so that the service guys can call me...... every time i use amazon i have to run like monkey to get my product..... this is real embarrassing for a multi billion dollar company,@AmazonHelp even i cant connect to the amazon customer service.... plz do something so that the service guys can call me...... every time i use amazon i have to run like monkey to get my product..... this is real embarrassing for a multi billion dollar company,2017-11-28T09:22:57Z,5,product_or_listing,long,product_or_listing,reviewed,multi-intent; primary outcome selected
dev_00378,2927025,2927026,@132994 @132995 @115850 is this how you provide your products???no sim card tray in the ONEPLUS 5T box...@132994 kindly stop selling your phone through amazon. https://t.co/oAbkLojDC0,@132994 @132995 @115850 is this how you provide your products???no sim card tray in the ONEPLUS 5T box...@132994 kindly stop selling your phone through amazon. https://t.co/oAbkLojDC0,2017-11-29T04:29:39Z,0,product_or_listing,long,product_or_listing,reviewed,
dev_00379,2960504,2960504,@AmazonHelp I keep getting responses that do not fit the situation... that was caused by an incorrect product title and two CSReps that couldn’t comprehend this when I pointed it out to them.,@AmazonHelp I keep getting responses that do not fit the situation... that was caused by an incorrect product title and two CSReps that couldn’t comprehend this when I pointed it out to them.,2017-11-29T20:58:31Z,2,product_or_listing,long,product_or_listing,reviewed,
dev_00380,42532,42533,"First picture shows a brown tie,second shows a black tie,the product name says Black tie. What even..? @115850 https://t.co/LEUzA4Dv6P","First picture shows a brown tie,second shows a black tie,the product name says Black tie. What even..? @115850 https://t.co/LEUzA4Dv6P",2017-11-01T15:48:21Z,0,product_or_listing,medium,product_or_listing,reviewed,
dev_00381,382593,382592,@AmazonHelp Nope but the seller said they have issued it,@AmazonHelp Nope but the seller said they have issued it,2017-10-09T10:34:25Z,2,product_or_listing,medium,seller_or_customer_service,reviewed,high-risk language; escalation decision is separate
dev_00382,389640,389635,@AmazonHelp Un producto que compré no funciona bien. Qué hago?,@AmazonHelp Un producto que compré no funciona bien. Qué hago?,2017-10-09T15:07:32Z,2,product_or_listing,medium,product_or_listing,reviewed,non-English or multilingual text
dev_00383,499933,499933,@AmazonHelp En el correo pone Vendido por Amazon EU S.a.r.L. Debajo del nombre del producto,@AmazonHelp En el correo pone Vendido por Amazon EU S.a.r.L. Debajo del nombre del producto,2017-12-01T19:57:43Z,7,product_or_listing,medium,product_or_listing,reviewed,
dev_00384,881114,881113,"@AmazonHelp The customer service rep, contacted the seller on my behalf, the seller responded, but the response wasn’t of value. P2","@AmazonHelp The customer service rep, contacted the seller on my behalf, the seller responded, but the response wasn’t of value. P2",2017-10-20T21:20:55Z,3,product_or_listing,medium,seller_or_customer_service,reviewed,
